A.L.E: Arcade Learning Environment (version 0.11.0+dfae0bd)
[Powered by Stella]
device : cuda
Episode 618 | Steps 146284 | Return 3.0
Episode 619 | Steps 146702 | Return 8.0
Episode 620 | Steps 147193 | Return 8.0
Episode 621 | Steps 147505 | Return 5.0
Episode 622 | Steps 147847 | Return 6.0
Episode 623 | Steps 148163 | Return 5.0
Episode 624 | Steps 148438 | Return 5.0
Episode 625 | Steps 148655 | Return 2.0
Episode 626 | Steps 149124 | Return 10.0
Episode 627 | Steps 149417 | Return 5.0
Episode 628 | Steps 149631 | Return 3.0
Episode 629 | Steps 149883 | Return 3.0
Step 150000: epsilon = 0.460
Episode 630 | Steps 150145 | Return 4.0
Episode 631 | Steps 150667 | Return 10.0
Episode 632 | Steps 151055 | Return 6.0
Episode 633 | Steps 151468 | Return 12.0
Episode 634 | Steps 151700 | Return 3.0
Episode 635 | Steps 152058 | Return 6.0
Episode 636 | Steps 152310 | Return 7.0
Episode 637 | Steps 152623 | Return 8.0
Episode 638 | Steps 153045 | Return 7.0
Episode 639 | Steps 153291 | Return 3.0
Episode 640 | Steps 153571 | Return 8.0
Episode 641 | Steps 153936 | Return 6.0
Episode 642 | Steps 154172 | Return 2.0
Episode 643 | Steps 154581 | Return 7.0
Episode 644 | Steps 154954 | Return 9.0
Episode 645 | Steps 155151 | Return 2.0
Episode 646 | Steps 155445 | Return 5.0
Episode 647 | Steps 155804 | Return 12.0
Episode 648 | Steps 156122 | Return 8.0
Episode 649 | Steps 156605 | Return 9.0
Episode 650 | Steps 157032 | Return 8.0
Episode 651 | Steps 157352 | Return 5.0
Episode 652 | Steps 157546 | Return 2.0
Episode 653 | Steps 157981 | Return 9.0
Episode 654 | Steps 158265 | Return 11.0
Episode 655 | Steps 158554 | Return 4.0
Episode 656 | Steps 158918 | Return 7.0
Episode 657 | Steps 159422 | Return 10.0
Episode 658 | Steps 159777 | Return 8.0
Step 160000: epsilon = 0.424
Episode 659 | Steps 160167 | Return 6.0
Episode 660 | Steps 160410 | Return 4.0
Episode 661 | Steps 160803 | Return 8.0
Episode 662 | Steps 161110 | Return 5.0
Episode 663 | Steps 161396 | Return 5.0
Episode 664 | Steps 161826 | Return 11.0
Episode 665 | Steps 162190 | Return 6.0
Episode 666 | Steps 162475 | Return 7.0
Episode 667 | Steps 162734 | Return 7.0
Episode 668 | Steps 163028 | Return 5.0
Episode 669 | Steps 163561 | Return 10.0
Episode 670 | Steps 163915 | Return 6.0
Episode 671 | Steps 164298 | Return 7.0
Episode 672 | Steps 164596 | Return 4.0
Episode 673 | Steps 164943 | Return 5.0
Episode 674 | Steps 165247 | Return 5.0
Episode 675 | Steps 165646 | Return 10.0
Episode 676 | Steps 166068 | Return 8.0
Episode 677 | Steps 166363 | Return 4.0
Episode 678 | Steps 166802 | Return 9.0
Episode 679 | Steps 167297 | Return 9.0
Episode 680 | Steps 167649 | Return 7.0
Episode 681 | Steps 168130 | Return 10.0
Episode 682 | Steps 168537 | Return 8.0
Episode 683 | Steps 168784 | Return 3.0
Episode 684 | Steps 169300 | Return 11.0
Episode 685 | Steps 169595 | Return 8.0
Episode 686 | Steps 169813 | Return 3.0
Step 170000: epsilon = 0.388
Episode 687 | Steps 170103 | Return 5.0
Episode 688 | Steps 170444 | Return 6.0
Episode 689 | Steps 170708 | Return 4.0
Episode 690 | Steps 170987 | Return 4.0
Episode 691 | Steps 171390 | Return 7.0
Episode 692 | Steps 171674 | Return 4.0
Episode 693 | Steps 171919 | Return 3.0
Episode 694 | Steps 172216 | Return 4.0
Episode 695 | Steps 172617 | Return 7.0
Episode 696 | Steps 173183 | Return 10.0
Episode 697 | Steps 173560 | Return 6.0
Episode 698 | Steps 173912 | Return 6.0
Episode 699 | Steps 174216 | Return 5.0
Episode 700 | Steps 174429 | Return 3.0
Episode 701 | Steps 174762 | Return 6.0
Episode 702 | Steps 175037 | Return 4.0
Episode 703 | Steps 175302 | Return 4.0
Episode 704 | Steps 175679 | Return 7.0
Episode 705 | Steps 175972 | Return 5.0
Episode 706 | Steps 176231 | Return 4.0
Episode 707 | Steps 176545 | Return 4.0
Episode 708 | Steps 176852 | Return 8.0
Episode 709 | Steps 177306 | Return 10.0
Episode 710 | Steps 177622 | Return 5.0
Episode 711 | Steps 177983 | Return 10.0
Episode 712 | Steps 178214 | Return 3.0
Episode 713 | Steps 178573 | Return 6.0
Episode 714 | Steps 178965 | Return 7.0
Episode 715 | Steps 179270 | Return 5.0
Episode 716 | Steps 179544 | Return 4.0
Episode 717 | Steps 179918 | Return 6.0
Step 180000: epsilon = 0.352
Episode 718 | Steps 180237 | Return 6.0
Episode 719 | Steps 180647 | Return 8.0
Episode 720 | Steps 180907 | Return 3.0
Episode 721 | Steps 181151 | Return 3.0
Episode 722 | Steps 181350 | Return 2.0
Episode 723 | Steps 181689 | Return 6.0
Episode 724 | Steps 181936 | Return 3.0
Episode 725 | Steps 182282 | Return 6.0
Episode 726 | Steps 182494 | Return 3.0
Episode 727 | Steps 182674 | Return 2.0
Episode 728 | Steps 183118 | Return 9.0
Episode 729 | Steps 183515 | Return 11.0
Episode 730 | Steps 183841 | Return 6.0
Episode 731 | Steps 184111 | Return 4.0
Episode 732 | Steps 184535 | Return 7.0
Episode 733 | Steps 184892 | Return 7.0
Episode 734 | Steps 185218 | Return 5.0
Episode 735 | Steps 185624 | Return 7.0
Episode 736 | Steps 185835 | Return 3.0
Episode 737 | Steps 186144 | Return 5.0
Episode 738 | Steps 186536 | Return 7.0
Episode 739 | Steps 186832 | Return 5.0
Episode 740 | Steps 187018 | Return 2.0
Episode 741 | Steps 187199 | Return 2.0
Episode 742 | Steps 187611 | Return 7.0
Episode 743 | Steps 188007 | Return 10.0
Episode 744 | Steps 188325 | Return 5.0
Episode 745 | Steps 188668 | Return 6.0
Episode 746 | Steps 188977 | Return 5.0
Episode 747 | Steps 189159 | Return 2.0
Episode 748 | Steps 189465 | Return 5.0
Episode 749 | Steps 189775 | Return 5.0
Step 190000: epsilon = 0.316
Episode 750 | Steps 190052 | Return 8.0
Episode 751 | Steps 190262 | Return 3.0
Episode 752 | Steps 190553 | Return 5.0
Episode 753 | Steps 190963 | Return 10.0
Episode 754 | Steps 191366 | Return 7.0
Episode 755 | Steps 191714 | Return 7.0
Episode 756 | Steps 192127 | Return 9.0
Episode 757 | Steps 192453 | Return 9.0
Episode 758 | Steps 192634 | Return 2.0
Episode 759 | Steps 192978 | Return 6.0
Episode 760 | Steps 193328 | Return 7.0
Episode 761 | Steps 193636 | Return 5.0
Episode 762 | Steps 194193 | Return 11.0
Episode 763 | Steps 194594 | Return 8.0
Episode 764 | Steps 194953 | Return 7.0
Episode 765 | Steps 195330 | Return 7.0
Episode 766 | Steps 195542 | Return 3.0
Episode 767 | Steps 195935 | Return 6.0
Episode 768 | Steps 196269 | Return 6.0
Episode 769 | Steps 196673 | Return 8.0
Episode 770 | Steps 197038 | Return 5.0
Episode 771 | Steps 197313 | Return 5.0
Episode 772 | Steps 197580 | Return 5.0
Episode 773 | Steps 197844 | Return 4.0
Episode 774 | Steps 198186 | Return 6.0
Episode 775 | Steps 198549 | Return 6.0
Episode 776 | Steps 198826 | Return 8.0
Episode 777 | Steps 198994 | Return 1.0
Episode 778 | Steps 199315 | Return 5.0
Episode 779 | Steps 199580 | Return 4.0
Episode 780 | Steps 199872 | Return 8.0
Step 200000: epsilon = 0.280
Episode 781 | Steps 200227 | Return 7.0
Episode 782 | Steps 200544 | Return 6.0
Episode 783 | Steps 200786 | Return 3.0
Episode 784 | Steps 201239 | Return 9.0
Episode 785 | Steps 201772 | Return 11.0
Episode 786 | Steps 202146 | Return 10.0
Episode 787 | Steps 202541 | Return 7.0
Episode 788 | Steps 203024 | Return 16.0
Episode 789 | Steps 203321 | Return 4.0
Episode 790 | Steps 203794 | Return 12.0
Episode 791 | Steps 204268 | Return 9.0
Episode 792 | Steps 204637 | Return 7.0
Episode 793 | Steps 204879 | Return 4.0
Episode 794 | Steps 205167 | Return 5.0
Episode 795 | Steps 205543 | Return 13.0
Episode 796 | Steps 205772 | Return 3.0
Episode 797 | Steps 206111 | Return 6.0
Episode 798 | Steps 206416 | Return 5.0
Episode 799 | Steps 206674 | Return 4.0
Episode 800 | Steps 206967 | Return 5.0
Episode 801 | Steps 207293 | Return 6.0
Episode 802 | Steps 207649 | Return 7.0
Episode 803 | Steps 208125 | Return 9.0
Episode 804 | Steps 208415 | Return 5.0
Episode 805 | Steps 208785 | Return 9.0
Episode 806 | Steps 209165 | Return 8.0
Episode 807 | Steps 209452 | Return 5.0
Episode 808 | Steps 209651 | Return 2.0
Step 210000: epsilon = 0.244
Episode 809 | Steps 210155 | Return 11.0
Episode 810 | Steps 210461 | Return 5.0
Episode 811 | Steps 210677 | Return 3.0
Episode 812 | Steps 210958 | Return 7.0
Episode 813 | Steps 211203 | Return 4.0
Episode 814 | Steps 211559 | Return 7.0
Episode 815 | Steps 211824 | Return 4.0
Episode 816 | Steps 212212 | Return 7.0
Episode 817 | Steps 212569 | Return 6.0
Episode 818 | Steps 212959 | Return 10.0
Episode 819 | Steps 213374 | Return 9.0
Episode 820 | Steps 213887 | Return 16.0
Episode 821 | Steps 214283 | Return 10.0
Episode 822 | Steps 214639 | Return 6.0
Episode 823 | Steps 214900 | Return 4.0
Episode 824 | Steps 215160 | Return 4.0
Episode 825 | Steps 215373 | Return 3.0
Episode 826 | Steps 215773 | Return 9.0
Episode 827 | Steps 216205 | Return 8.0
Episode 828 | Steps 216558 | Return 7.0
Episode 829 | Steps 217030 | Return 9.0
Episode 830 | Steps 217401 | Return 7.0
Episode 831 | Steps 217667 | Return 4.0
Episode 832 | Steps 217993 | Return 9.0
Episode 833 | Steps 218362 | Return 6.0
Episode 834 | Steps 218767 | Return 8.0
Episode 835 | Steps 219278 | Return 10.0
Episode 836 | Steps 219769 | Return 9.0
Episode 837 | Steps 219981 | Return 3.0
Step 220000: epsilon = 0.208
Episode 838 | Steps 220180 | Return 2.0
Episode 839 | Steps 220456 | Return 4.0
Episode 840 | Steps 220875 | Return 15.0
Episode 841 | Steps 221261 | Return 7.0
Episode 842 | Steps 221661 | Return 7.0
Episode 843 | Steps 222062 | Return 8.0
Episode 844 | Steps 222483 | Return 9.0
Episode 845 | Steps 222652 | Return 1.0
Episode 846 | Steps 222979 | Return 4.0
Episode 847 | Steps 223381 | Return 10.0
Episode 848 | Steps 223757 | Return 6.0
Episode 849 | Steps 223982 | Return 3.0
Episode 850 | Steps 224215 | Return 3.0
Episode 851 | Steps 224584 | Return 10.0
Episode 852 | Steps 224980 | Return 8.0
Episode 853 | Steps 225417 | Return 12.0
Episode 854 | Steps 225645 | Return 3.0
Episode 855 | Steps 225916 | Return 4.0
Episode 856 | Steps 226301 | Return 7.0
Episode 857 | Steps 226653 | Return 6.0
Episode 858 | Steps 227206 | Return 13.0
Episode 859 | Steps 227573 | Return 10.0
Episode 860 | Steps 227919 | Return 6.0
Episode 861 | Steps 228348 | Return 9.0
Episode 862 | Steps 228625 | Return 4.0
Episode 863 | Steps 229080 | Return 9.0
Episode 864 | Steps 229518 | Return 10.0
Episode 865 | Steps 229837 | Return 6.0
Step 230000: epsilon = 0.172
Episode 866 | Steps 230196 | Return 7.0
Episode 867 | Steps 230485 | Return 5.0
Episode 868 | Steps 230715 | Return 3.0
Episode 869 | Steps 231149 | Return 8.0
Episode 870 | Steps 231545 | Return 11.0
Episode 871 | Steps 231969 | Return 6.0
Episode 872 | Steps 232260 | Return 5.0
Episode 873 | Steps 232863 | Return 14.0
Episode 874 | Steps 233405 | Return 11.0
Episode 875 | Steps 233666 | Return 4.0
Episode 876 | Steps 233911 | Return 3.0
Episode 877 | Steps 234320 | Return 7.0
Episode 878 | Steps 234616 | Return 8.0
Episode 879 | Steps 234827 | Return 3.0
Episode 880 | Steps 235266 | Return 8.0
Episode 881 | Steps 235694 | Return 8.0
Episode 882 | Steps 236239 | Return 11.0
Episode 883 | Steps 236449 | Return 3.0
Episode 884 | Steps 236789 | Return 6.0
Episode 885 | Steps 237144 | Return 6.0
Episode 886 | Steps 237317 | Return 1.0
Episode 887 | Steps 237641 | Return 5.0
Episode 888 | Steps 238028 | Return 7.0
Episode 889 | Steps 238542 | Return 10.0
Episode 890 | Steps 239037 | Return 10.0
Episode 891 | Steps 239440 | Return 7.0
Episode 892 | Steps 239816 | Return 4.0
Step 240000: epsilon = 0.136
Episode 893 | Steps 240091 | Return 4.0
Episode 894 | Steps 240439 | Return 7.0
Episode 895 | Steps 240713 | Return 4.0
Episode 896 | Steps 241086 | Return 10.0
Episode 897 | Steps 241452 | Return 6.0
Episode 898 | Steps 241974 | Return 10.0
Episode 899 | Steps 242332 | Return 7.0
Episode 900 | Steps 242781 | Return 9.0
Episode 901 | Steps 243182 | Return 7.0
Episode 902 | Steps 243423 | Return 4.0
Episode 903 | Steps 243803 | Return 8.0
Episode 904 | Steps 244181 | Return 7.0
Episode 905 | Steps 244477 | Return 4.0
Episode 906 | Steps 244987 | Return 11.0
Episode 907 | Steps 245186 | Return 2.0
Episode 908 | Steps 245724 | Return 11.0
Episode 909 | Steps 245983 | Return 4.0
Episode 910 | Steps 246309 | Return 9.0
Episode 911 | Steps 246596 | Return 5.0
Episode 912 | Steps 246777 | Return 2.0
Episode 913 | Steps 246987 | Return 3.0
Episode 914 | Steps 247184 | Return 2.0
Episode 915 | Steps 247549 | Return 7.0
Episode 916 | Steps 247821 | Return 5.0
Episode 917 | Steps 248033 | Return 3.0
Episode 918 | Steps 248340 | Return 5.0
Episode 919 | Steps 248715 | Return 7.0
Episode 920 | Steps 249139 | Return 8.0
Episode 921 | Steps 249380 | Return 4.0
Episode 922 | Steps 249735 | Return 6.0
Episode 923 | Steps 249945 | Return 3.0
Step 250000: epsilon = 0.100
Episode 924 | Steps 250325 | Return 8.0
Episode 925 | Steps 250702 | Return 11.0
Episode 926 | Steps 251255 | Return 12.0
Episode 927 | Steps 251659 | Return 8.0
Episode 928 | Steps 252143 | Return 11.0
Episode 929 | Steps 252540 | Return 8.0
Episode 930 | Steps 252800 | Return 4.0
Episode 931 | Steps 253200 | Return 8.0
Episode 932 | Steps 253461 | Return 4.0
Episode 933 | Steps 253808 | Return 5.0
Episode 934 | Steps 254181 | Return 7.0
Episode 935 | Steps 254510 | Return 6.0
Episode 936 | Steps 254848 | Return 6.0
Episode 937 | Steps 255296 | Return 10.0
Episode 938 | Steps 255730 | Return 10.0
Episode 939 | Steps 256004 | Return 5.0
Episode 940 | Steps 256457 | Return 9.0
Episode 941 | Steps 256804 | Return 6.0
Episode 942 | Steps 257103 | Return 5.0
Episode 943 | Steps 257498 | Return 8.0
Episode 944 | Steps 257753 | Return 2.0
Episode 945 | Steps 258273 | Return 9.0
Episode 946 | Steps 258679 | Return 7.0
Episode 947 | Steps 258935 | Return 4.0
Episode 948 | Steps 259315 | Return 8.0
Episode 949 | Steps 259605 | Return 5.0
Episode 950 | Steps 259819 | Return 3.0
Step 260000: epsilon = 0.100
Episode 951 | Steps 260295 | Return 8.0
Episode 952 | Steps 260539 | Return 4.0
Episode 953 | Steps 260880 | Return 7.0
Episode 954 | Steps 261411 | Return 16.0
Episode 955 | Steps 261881 | Return 11.0
Episode 956 | Steps 262259 | Return 4.0
Episode 957 | Steps 262602 | Return 6.0
Episode 958 | Steps 262898 | Return 4.0
Episode 959 | Steps 263141 | Return 4.0
Episode 960 | Steps 263497 | Return 7.0
Episode 961 | Steps 263852 | Return 6.0
Episode 962 | Steps 264126 | Return 4.0
Episode 963 | Steps 264518 | Return 8.0
Episode 964 | Steps 264902 | Return 7.0
Episode 965 | Steps 265324 | Return 8.0
Episode 966 | Steps 265565 | Return 4.0
Episode 967 | Steps 265942 | Return 7.0
Episode 968 | Steps 266327 | Return 5.0
Episode 969 | Steps 266684 | Return 6.0
Episode 970 | Steps 267142 | Return 9.0
Episode 971 | Steps 267469 | Return 6.0
Episode 972 | Steps 267798 | Return 6.0
Episode 973 | Steps 268123 | Return 6.0
Episode 974 | Steps 268443 | Return 9.0
Episode 975 | Steps 268816 | Return 7.0
Episode 976 | Steps 269114 | Return 4.0
Episode 977 | Steps 269491 | Return 6.0
Episode 978 | Steps 269732 | Return 4.0
Step 270000: epsilon = 0.100
Episode 979 | Steps 270157 | Return 7.0
Episode 980 | Steps 270512 | Return 6.0
Episode 981 | Steps 270929 | Return 9.0
Episode 982 | Steps 271399 | Return 9.0
Episode 983 | Steps 271746 | Return 10.0
Episode 984 | Steps 272118 | Return 7.0
Episode 985 | Steps 272444 | Return 6.0
Episode 986 | Steps 272707 | Return 4.0
Episode 987 | Steps 272963 | Return 4.0
Episode 988 | Steps 273415 | Return 8.0
Episode 989 | Steps 273659 | Return 4.0
Episode 990 | Steps 274021 | Return 7.0
Episode 991 | Steps 274312 | Return 5.0
Episode 992 | Steps 274688 | Return 7.0
Episode 993 | Steps 274932 | Return 4.0
Episode 994 | Steps 275286 | Return 6.0
Episode 995 | Steps 275627 | Return 6.0
Episode 996 | Steps 275971 | Return 6.0
Episode 997 | Steps 276514 | Return 11.0
Episode 998 | Steps 276755 | Return 4.0
Episode 999 | Steps 277062 | Return 5.0
Episode 1000 | Steps 277324 | Return 4.0
Episode 1001 | Steps 277884 | Return 11.0
Episode 1002 | Steps 278267 | Return 7.0
Episode 1003 | Steps 278555 | Return 5.0
Episode 1004 | Steps 278873 | Return 12.0
Episode 1005 | Steps 279308 | Return 8.0
Episode 1006 | Steps 279699 | Return 7.0
Step 280000: epsilon = 0.100
Episode 1007 | Steps 280014 | Return 6.0
Episode 1008 | Steps 280302 | Return 5.0
Episode 1009 | Steps 280667 | Return 7.0
Episode 1010 | Steps 281279 | Return 12.0
Episode 1011 | Steps 281784 | Return 11.0
Episode 1012 | Steps 282168 | Return 7.0
Episode 1013 | Steps 282450 | Return 3.0
Episode 1014 | Steps 282723 | Return 4.0
Episode 1015 | Steps 283083 | Return 6.0
Episode 1016 | Steps 283477 | Return 7.0
Episode 1017 | Steps 283764 | Return 5.0
Episode 1018 | Steps 284156 | Return 7.0
Episode 1019 | Steps 284565 | Return 7.0
Episode 1020 | Steps 284806 | Return 4.0
Episode 1021 | Steps 285112 | Return 5.0
Episode 1022 | Steps 285472 | Return 6.0
Episode 1023 | Steps 286026 | Return 10.0
Episode 1024 | Steps 286267 | Return 4.0
Episode 1025 | Steps 286641 | Return 8.0
Episode 1026 | Steps 286983 | Return 6.0
Episode 1027 | Steps 287461 | Return 10.0
Episode 1028 | Steps 287950 | Return 13.0
Episode 1029 | Steps 288345 | Return 8.0
Episode 1030 | Steps 288656 | Return 5.0
Episode 1031 | Steps 288896 | Return 4.0
Episode 1032 | Steps 289170 | Return 5.0
Episode 1033 | Steps 289546 | Return 6.0
Episode 1034 | Steps 289864 | Return 6.0
Step 290000: epsilon = 0.100
Episode 1035 | Steps 290221 | Return 6.0
Episode 1036 | Steps 290782 | Return 12.0
Episode 1037 | Steps 291267 | Return 11.0
Episode 1038 | Steps 291702 | Return 8.0
Episode 1039 | Steps 292060 | Return 7.0
Episode 1040 | Steps 292318 | Return 4.0
Episode 1041 | Steps 292751 | Return 8.0
Episode 1042 | Steps 293024 | Return 5.0
Episode 1043 | Steps 293445 | Return 8.0
Episode 1044 | Steps 293864 | Return 6.0
Episode 1045 | Steps 294180 | Return 5.0
Episode 1046 | Steps 294710 | Return 8.0
Episode 1047 | Steps 295009 | Return 8.0
Episode 1048 | Steps 295511 | Return 10.0
Episode 1049 | Steps 295928 | Return 6.0
Episode 1050 | Steps 296533 | Return 9.0
Episode 1051 | Steps 296897 | Return 5.0
Episode 1052 | Steps 297546 | Return 15.0
Episode 1053 | Steps 297729 | Return 2.0
Episode 1054 | Steps 298208 | Return 8.0
Episode 1055 | Steps 298697 | Return 12.0
Episode 1056 | Steps 299160 | Return 10.0
Episode 1057 | Steps 299640 | Return 15.0
Step 300000: epsilon = 0.100
Episode 1058 | Steps 300071 | Return 6.0
Episode 1059 | Steps 300426 | Return 5.0
Episode 1060 | Steps 300789 | Return 9.0
Episode 1061 | Steps 301259 | Return 12.0
Episode 1062 | Steps 301747 | Return 12.0
Episode 1063 | Steps 302228 | Return 12.0
Episode 1064 | Steps 302577 | Return 7.0
Episode 1065 | Steps 302921 | Return 5.0
Episode 1066 | Steps 303331 | Return 12.0
Episode 1067 | Steps 303572 | Return 4.0
Episode 1068 | Steps 303936 | Return 6.0
Episode 1069 | Steps 304242 | Return 8.0
Episode 1070 | Steps 304510 | Return 4.0
Episode 1071 | Steps 304901 | Return 6.0
Episode 1072 | Steps 305218 | Return 3.0
Episode 1073 | Steps 305459 | Return 4.0
Episode 1074 | Steps 305693 | Return 3.0
Episode 1075 | Steps 306109 | Return 9.0
Episode 1076 | Steps 306468 | Return 6.0
Episode 1077 | Steps 306859 | Return 7.0
Episode 1078 | Steps 307264 | Return 8.0
Episode 1079 | Steps 307711 | Return 9.0
Episode 1080 | Steps 308175 | Return 15.0
Episode 1081 | Steps 308659 | Return 9.0
Episode 1082 | Steps 309105 | Return 8.0
Episode 1083 | Steps 309434 | Return 5.0
Episode 1084 | Steps 309843 | Return 11.0
Step 310000: epsilon = 0.100
Episode 1085 | Steps 310221 | Return 10.0
Episode 1086 | Steps 310601 | Return 9.0
Episode 1087 | Steps 311121 | Return 8.0
Episode 1088 | Steps 311480 | Return 6.0
Episode 1089 | Steps 311744 | Return 4.0
Episode 1090 | Steps 312183 | Return 9.0
Episode 1091 | Steps 312590 | Return 6.0
Episode 1092 | Steps 312853 | Return 4.0
Episode 1093 | Steps 313305 | Return 8.0
Episode 1094 | Steps 313592 | Return 5.0
Episode 1095 | Steps 314038 | Return 6.0
Episode 1096 | Steps 314299 | Return 4.0
Episode 1097 | Steps 314600 | Return 4.0
Episode 1098 | Steps 315023 | Return 7.0
Episode 1099 | Steps 315249 | Return 3.0
Episode 1100 | Steps 315612 | Return 6.0
Episode 1101 | Steps 316044 | Return 5.0
Episode 1102 | Steps 316554 | Return 7.0
Episode 1103 | Steps 316944 | Return 8.0
Episode 1104 | Steps 317250 | Return 5.0
Episode 1105 | Steps 317480 | Return 3.0
Episode 1106 | Steps 317922 | Return 10.0
Episode 1107 | Steps 318334 | Return 11.0
Episode 1108 | Steps 318936 | Return 10.0
Episode 1109 | Steps 319328 | Return 8.0
Episode 1110 | Steps 319719 | Return 5.0
Step 320000: epsilon = 0.100
Episode 1111 | Steps 320134 | Return 7.0
Episode 1112 | Steps 320704 | Return 11.0
Episode 1113 | Steps 321158 | Return 10.0
